url_length,path_length,ip_present,number_of_digits,number_of_parameters,number_of_fragments,is_url_encoded,number_encoded_char,host_length,number_of_periods,has_client,has_admin,has_server,has_login,number_of_dashes,have_at_sign,is_tiny_url,number_of_spaces,number_of_zeros,number_of_uppercase,number_of_lowercase,number_of_double_slashes,target
29,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
47,30,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,38,1,0
22,1,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,16,1,0
39,11,0,3,0,0,0,0,21,4,0,0,0,0,0,0,0,0,1,0,28,1,0
28,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
33,16,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,25,1,0
19,1,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,13,1,0
39,21,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,30,1,0
35,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,30,1,0
29,7,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,23,1,0
50,18,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,42,1,0
53,35,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,43,1,0
30,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
21,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,15,1,0
66,41,0,0,0,0,0,0,18,4,0,0,0,0,0,0,1,0,0,0,54,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
30,1,0,0,0,0,0,0,22,2,0,0,0,0,1,0,1,0,0,0,23,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
41,16,0,1,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,33,1,0
53,22,0,4,0,0,0,0,19,3,0,0,0,0,0,0,0,0,2,0,39,1,0
54,15,0,5,1,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,40,1,0
32,1,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,27,1,0
45,25,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,34,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
39,16,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,32,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
55,31,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,46,1,0
32,1,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,26,1,0
16,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,11,1,0
46,20,0,2,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,37,1,0
45,22,0,10,0,0,0,0,16,2,0,0,0,0,0,0,0,0,2,0,27,1,0
43,14,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,36,1,0
22,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,17,1,0
43,22,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,35,1,0
74,51,0,1,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,61,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,1,0,0,0,0,0,19,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
26,1,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,19,1,0
56,25,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,47,1,0
43,19,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,35,1,0
63,27,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,50,1,0
29,10,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,22,1,0
33,1,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,27,1,0
42,20,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,34,1,0
40,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,1,0,0,0,32,1,0
27,1,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,20,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
24,1,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,17,1,0
31,14,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,23,1,0
94,10,0,5,4,0,0,0,15,3,0,0,0,0,0,0,0,0,1,0,70,1,0
48,22,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,0,38,1,0
49,25,0,4,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,36,1,0
23,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,17,1,0
52,33,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,42,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
30,12,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,23,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
49,25,0,5,0,0,0,0,17,2,0,0,0,0,0,0,0,0,1,0,36,1,0
27,1,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,20,1,0
62,35,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,54,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
98,17,0,14,4,0,0,0,19,2,0,0,0,0,0,0,0,0,4,0,65,1,0
34,1,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,27,1,0
28,1,0,1,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,21,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,1,0,0,0,18,1,0
36,11,0,4,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,24,1,0
22,1,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,16,1,0
32,1,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,26,1,0
22,1,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,15,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
44,16,0,3,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,34,1,0
25,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
42,18,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,33,1,0
50,26,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,41,1,0
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
40,11,0,1,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,32,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
49,31,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,39,1,0
42,18,0,5,0,0,0,0,17,3,0,0,0,0,0,0,0,0,1,0,29,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
28,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,1,0,0,0,23,1,0
50,26,0,1,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,40,1,0
45,24,0,2,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,34,1,0
43,22,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,34,1,0
33,7,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,25,1,0
45,22,0,3,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,33,1,0
33,1,0,0,0,0,0,0,25,2,0,0,0,0,2,0,0,0,0,0,25,1,0
46,21,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,38,1,0
55,34,0,5,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,41,1,0
33,7,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,26,1,0
30,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
37,1,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,31,1,0
19,1,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,13,1,0
34,1,0,0,0,0,0,0,26,2,0,0,0,0,0,0,1,0,0,0,28,1,0
50,26,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,42,1,0
29,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
23,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
28,1,0,2,0,0,0,0,20,2,0,0,0,0,0,0,1,0,0,0,20,1,0
16,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,11,1,0
24,0,0,0,0,0,0,0,17,2,0,0,0,0,1,0,0,0,0,0,18,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
32,1,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,26,1,0
22,1,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,17,1,0
42,12,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,34,1,0
43,14,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,33,1,0
33,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,28,1,0
44,20,0,0,0,0,0,0,17,3,0,0,0,0,0,0,1,0,0,0,36,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
23,1,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,18,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
18,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,13,1,0
51,26,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,43,1,0
34,10,0,1,0,0,0,0,17,2,0,0,0,0,1,0,0,0,0,0,24,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
27,0,0,0,0,0,0,0,20,2,0,0,0,0,2,0,0,0,0,0,20,1,0
23,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
22,1,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,16,1,0
44,19,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,36,1,0
54,27,0,2,0,0,0,0,20,3,0,0,0,0,0,0,0,0,2,0,43,1,0
68,41,0,1,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,56,1,0
42,16,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,34,1,0
29,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
30,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
37,1,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,0,29,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
23,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,19,1,0
26,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
36,12,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,27,1,0
35,15,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,27,1,0
27,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
42,19,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,34,1,0
45,18,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,37,1,0
41,23,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,32,1,0
24,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,20,1,0
30,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
34,10,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,27,1,0
17,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,13,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
31,10,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,24,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,1,0,1,0,0,0,18,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,1,0,0,0,0,0,21,1,0
21,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,16,1,0
45,28,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,35,1,0
40,16,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,32,1,0
30,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,1,0,0,0,25,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
77,43,0,0,0,0,0,0,27,3,0,0,0,0,1,0,0,0,0,0,66,1,0
33,14,0,7,0,0,0,0,12,2,0,0,0,0,0,0,0,0,1,0,19,1,0
25,1,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,18,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,1,0,0,0,0,0,22,1,0
33,1,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,27,1,0
32,8,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,24,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
33,12,0,3,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,23,1,0
40,0,0,0,0,0,0,0,33,3,0,0,0,0,2,0,0,0,0,0,32,1,0
50,28,0,6,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,35,1,0
30,11,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,24,1,0
31,1,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,24,1,0
27,0,0,0,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,20,1,0
38,14,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,30,1,0
40,12,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,33,1,0
38,9,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,30,1,0
36,12,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,29,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
29,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
30,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
45,22,0,0,0,0,0,0,16,3,0,0,0,0,0,1,0,0,0,0,36,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,1,0,0,0,18,1,0
29,7,0,0,0,0,0,0,15,2,0,0,0,0,1,0,0,0,0,0,20,1,0
31,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,26,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,1,0,0,0,0,0,17,1,0
43,22,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,33,1,0
42,11,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,35,1,0
49,23,0,0,0,0,0,0,19,3,0,0,0,0,1,0,0,0,0,0,40,1,0
25,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
51,28,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,41,1,0
23,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
39,10,0,4,1,0,0,0,10,3,0,0,0,0,0,0,0,0,1,0,26,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
29,1,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,22,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
62,32,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,51,1,0
23,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,17,1,0
25,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
38,12,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,31,1,0
31,1,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,24,1,0
50,28,0,4,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,37,1,0
25,0,0,0,0,0,0,0,18,2,0,0,0,0,1,0,0,0,0,0,19,1,0
37,11,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,30,1,0
43,20,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,36,1,0
62,44,0,6,0,0,0,0,11,3,0,0,0,0,0,0,0,0,2,0,44,1,0
34,1,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,28,1,0
42,1,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,0,0,35,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
52,28,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,43,1,0
35,15,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,27,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
22,0,0,1,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,16,1,0
47,10,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,0,0,39,1,0
48,24,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,38,1,0
21,1,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,15,1,0
23,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
24,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,18,1,0
27,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
39,1,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,32,1,0
23,1,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,16,1,0
70,40,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,60,1,0
42,0,0,0,0,0,0,0,35,2,0,0,0,0,2,0,0,0,0,0,35,1,0
35,12,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,28,1,0
66,38,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,57,1,0
32,7,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,23,1,0
36,1,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,30,1,0
32,1,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,25,1,0
22,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,17,1,0
24,1,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,17,1,0
17,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,12,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
43,18,0,1,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,33,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
33,1,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,26,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
41,1,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,34,1,0
37,1,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,31,1,0
23,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,17,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
21,1,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,15,1,0
38,0,0,0,0,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,33,1,0
28,1,0,1,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,21,1,0
64,17,0,0,1,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,52,1,0
31,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,26,1,0
35,1,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,29,1,0
34,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,29,1,0
24,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
21,1,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,16,1,0
50,21,0,0,0,0,0,0,22,3,0,0,0,0,0,0,1,0,0,0,40,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
31,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,26,1,0
37,1,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,30,1,0
17,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,12,1,0
22,1,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,16,1,0
37,6,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,28,1,0
20,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,15,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
29,1,0,0,0,0,0,0,21,3,0,0,0,0,1,0,1,0,0,0,21,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,1,0,1,0,0,0,21,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
32,1,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,26,1,0
50,24,0,4,0,0,0,0,19,2,0,0,0,0,0,0,0,0,1,0,37,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
36,18,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,28,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
41,17,0,4,0,0,0,0,17,2,0,0,0,0,0,0,0,0,1,0,29,1,0
23,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,17,1,0
26,0,0,0,0,0,0,0,19,2,0,0,0,0,1,0,0,0,0,0,20,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
67,40,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,54,1,0
49,26,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,40,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
50,26,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,40,1,0
45,21,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,37,1,0
36,17,0,7,0,0,0,0,12,2,0,0,0,0,0,0,0,0,1,0,21,1,0
22,1,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,16,1,0
38,13,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,29,1,0
54,27,0,2,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,42,1,0
61,44,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,50,1,0
47,23,0,3,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,36,1,0
37,0,0,0,0,0,0,0,30,2,0,0,0,0,2,0,0,0,0,0,30,1,0
32,15,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,25,1,0
50,24,0,2,0,0,0,0,19,2,0,0,0,0,0,0,0,0,2,0,39,1,0
41,18,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,31,1,0
52,27,0,6,0,0,0,0,18,4,0,0,0,0,0,0,0,0,3,0,34,1,0
55,25,0,0,0,0,0,0,23,3,0,0,0,0,2,0,0,0,0,0,42,1,0
31,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,1,0,0,0,26,1,0
21,1,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,14,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
38,1,0,0,1,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,29,1,0
40,18,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,33,1,0
53,29,0,4,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,40,1,0
42,18,0,5,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,29,1,0
30,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
26,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
33,1,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,28,1,0
35,10,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,28,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
35,10,0,1,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,27,1,0
